##*************************************
#Arabic Stop word list for morphology analysis and information retrival
#  Most frequent stopwords in Tahskeela Corpus, useful for Classical Arabic
#Corpus Version samples/.csv: 
#Version        : 0.9
#Generated at   : 23.02.02-12:12 
#Author         : Taha Zerrouki 
#Web            : http://arabicstopwords.sf.net
#Source         : http://github.com/linuxscout/arabicstopwords
#*************************************
أليست	30
أبدا	30
ولديها	29
وفيم	29
وغيرك	29
وتحتي	29
وبيني	29
وأسفلها	29
وأباها	29
فلنفسه	29
فكأنك	29
فكاد	29
فعندهم	29
فذات	29
فبكل	29
عل	29
تحتهم	29
بكما	29
بعينك	29
بعضك	29
ببعضهن	29
بأسفله	29
أهما	29
إنكن	29
ومثلكم	28
وطفق	28
وجميعها	28
وبيننا	28
وبنفسه	28
وبأنهم	28
لهم	28
لمثلهم	28
لكلهم	28
لذاتهما	28
فممن	28
فاها	28
فإنكن	28
ظ	28
جير	28
أفيكم	28
أخيهم	28
ومثلهن	27
ولهاته	27
وغروب	27
وعيني	27
وشمال	27
وحم	27
وبوقت	27
وإلى	27
لهاتين	27
لته	27
لابنك	27
فشهر	27
فأكثرهم	27
شمالها	27
زمانك	27
ذه	27
خلفهن	27
جنبنا	27
بخلفه	27
أنكما	27
ألي	27
أفلم	27
أبوكم	27
وليل	26
ولهؤلاء	26
ولأنهن	26
وفوقها	26
وخلاه	26
وجميعه	26
وأينما	26
وأخاك	26
هيت	26
مثلما	26
لكلها	26
ككله	26
كأنكم	26
فلعن	26
فلأبيه	26
فبنفس	26
فبعدما	26
فأبوه	26
سواي	26
بفيها	26
بضعه	26
أوكل	26
ألسن	26
أكثركم	26
ولكنكم	25
ولعنه	25
وبنحوه	25
وإليهم	25
كأخيها	25
كأبيها	25
فبأيهما	25
فابتدأ	25
تلكم	25
بنفسهما	25
أيان	25
أوفيك	25
يمينهم	24
ولدن	24
ولأي	24
وكالذي	24
وغيري	24
وتحتها	24
واستحال	24
لكأنما	24
كجنب	24
خلفكم	24
حسبكم	24
جلل	24
تحتك	24
بعينهم	24
بسوى	24
ببعضهما	24
بأكثرها	24
أمنكم	24
أسفلهما	24
أخيهما	24
أخيكم	24
أخوهم	24
ولنحو	23
وببعضها	23
وبالذي	23
وأيهم	23
هاته	23
لغروب	23
كليل	23
كعينه	23
فمنهما	23
فكلكم	23
ذانك	23
حرى	23
بعضي	23
وليتها	22
وكلي	22
وقتهم	22
وحولها	22
وبي	22
وبحيث	22
لنفسهما	22
لعلهما	22
لستن	22
لدنه	22
لحمي	22
لأكثرهم	22
فلغير	22
فغيرهم	22
فبيني	22
فبهذه	22
فبغير	22
غربي	22
عامتها	22
سواكن	22
حولنا	22
بكلي	22
بغيرك	22
بأسفلها	22
إياهن	22
أكلك	22
أفيه	22
أحسبها	22
وكي	21
وفا	21
وعني	21
وسواه	21
وذاته	21
وبهذين	21
وبنفس	21
وبله	21
وبجنبه	21
وإنهن	21
وأنتما	21
وآمين	21
هيا	21
لوقتهما	21
لكأن	21
فهنالك	21
فتحته	21
فأمسى	21
غربه	21
ضمنهم	21
حماها	21
حاشاه	21
تحتهن	21
بكلتا	21
بأبيها	21
إنكما	21
أمما	21
أمامنا	21
أعلى	21
أبضعه	21
ولعلكم	20
ولسن	20
وزمانها	20
وأنتن	20
لسوى	20
لانقلب	20
لأنتن	20
كخ	20
كجميع	20
فيكن	20
فمعها	20
فظل	20
فبمثله	20
فبالذي	20
شمال	20
ذواتي	20
بغروبه	20
بذينك	20
بأخيها	20
بأبيك	20
أولهن	20
أكذلك	20
أعنك	20
أعلي	20
أخوكم	20
أبدا	20
أأنتم	20
ويومئذ	19
ونفسك	19
وعندك	19
وشبههم	19
وراءهما	19
وحسبه	19
وبمثلها	19
وبأبي	19
وأمس	19
وأصلا	19
هاك	19
معكما	19
متى	19
لأصبح	19
كهؤلاء	19
كأقل	19
فعلى	19
فحولها	19
فجميعها	19
فبدون	19
فأيتهما	19
عداهن	19
حسبها	19
بشبهه	19
بأيها	19
أمنك	19
ألعنك	19
أفلان	19
أفإن	19
أعيننا	19
أعينك	19
ولحسبها	18
وكأنك	18
وكابن	18
وحماه	18
وبينكما	18
وبذا	18
وأبوك	18
لكنك	18
لأقلها	18
كلا	18
فيكما	18
فلهو	18
فعينه	18
فحاشا	18
فبماذا	18
فبغروب	18
فأكثرها	18
شبههما	18
ساعتي	18
ة	18
بمثلهم	18
بجميعهم	18
بأخيك	18
أولاء	18
أكثرهن	18
ولمثل	17
ولعنهم	17
وقتك	17
وغداة	17
وحواليه	17
وبأيهما	17
وبأنهما	17
واللذين	17
وأضحى	17
وأثناء	17
لخلف	17
فنفسه	17
فمنهن	17
فلعلي	17
فكيفما	17
فشبهه	17
فخلفه	17
فبكم	17
شتان	17
بهو	17
بدونهم	17
بأيتهما	17
بأقله	17
أولكم	17
أناه	17
ألعن	17
وي	16
ومنذ	16
ولعامة	16
ولسوف	16
وكغير	16
وغربه	16
وجنبه	16
وأقلهما	16
وابنك	16
ليتنا	16
لمثلهما	16
لأكثرهما	16
لأكثرها	16
كنفسها	16
كعامة	16
كزمان	16
كأننا	16
فلعلنا	16
فعندما	16
فعما	16
فحسبك	16
فجميعه	16
فبدونه	16
فأيها	16
فأينا	16
شبههم	16
ذاتك	16
بأننا	16
بابنها	16
أكذاك	16
أفيها	16
أفغير	16
أعنه	16
أخينا	16
أخوهما	16
أخونا	16
أجمعه	16
ولنفسك	15
ولكليهما	15
ولذات	15
وكلك	15
وكرب	15
وفيك	15
وبنا	15
وبابن	15
وأخاها	15
كتلك	15
كبعضه	15
فمعاذ	15
فتان	15
فبينهم	15
فبحسبه	15
ذواتا	15
خلالكم	15
تجاهه	15
بنحوها	15
أوهن	15
أولست	15
أعيني	15
ابننا	15
وهنالك	14
ولعلنا	14
ولشبهها	14
ولذاتها	14
وكلهن	14
وكفي	14
وخلفي	14
وبئسما	14
وبدونهما	14
وأنكم	14
مازال	14
لمثلي	14
لسواه	14
لذينك	14
كفينا	14
كأخي	14
فو	14
فليله	14
فللتي	14
فلكما	14
فلبعضهم	14
فكهما	14
فغيرهما	14
فعوض	14
فتبدل	14
فبينها	14
فإلا	14
فا	14
عامته	14
حولكم	14
بزمانه	14
بزماننا	14
بأيتهن	14
باللاتي	14
بأجمعها	14
أنحن	14
ى	13
وهذين	13
ومعك	13
ومثلك	13
ولكننا	13
وعينك	13
وخلال	13
وأيان	13
واها	13
وإليكم	13
وأجمعنا	13
ليتهم	13
لقام	13
لفيه	13
لدني	13
لأسفل	13
فلشبهها	13
فلأخيه	13
فذي	13
فحسبنا	13
فبمن	13
فإلينا	13
فأكثره	13
غربها	13
حسبهم	13
بمثلهن	13
أيه	13
أولي	13
أولنا	13
أولسنا	13
أمامكم	13
ألعنه	13
أقلهن	13
أفليس	13
أفلست	13
أبيهن	13
ووراءها	12
ولذوي	12
ولتلك	12
ولأخي	12
وطالما	12
وشمالها	12
وسواهما	12
وحولي	12
وجنوبهم	12
وأنهن	12
وأخوك	12
لعنها	12
لعلكما	12
لظل	12
لشبههما	12
لأيكما	12
لأنكما	12
لأنتم	12
كعينها	12
فلعنه	12
فزمان	12
صه	12
خلالهما	12
بكن	12
بأنهن	12
أولكلكم	12
ألستما	12
أعينه	12
أذلك	12
أخانا	12
ولمثله	11
ولدنهم	11
ولبعضه	11
ولأبيها	11
وجميعهم	11
وبضعها	11
وبالتي	11
وأينا	11
وأية	11
وإننا	11
وأكثرهما	11
هاؤم	11
ليتي	11
لوما	11
لخلفه	11
لأوشك	11
لأبينا	11
فمذ	11
فلجميع	11
فكهو	11
فكلي	11
فكغير	11
فكالتي	11
فحي	11
فته	11
فأنها	11
فأمد	11
فأكثرهما	11
فأبينا	11
فأبي	11
غيركما	11
جنوب	11
بفيك	11
بضعهن	11
بسواه	11
بأبينا	11
أولما	11
أوكلما	11
أوكلكم	11
أوبي	11
أهذه	11
ألن	11
ألكم	11
أخاهما	11
أحسبك	11
يمينهن	10
وهاتين	10
وليتهم	10
ولهب	10
ولحمي	10
ولأنك	10
ولأخذ	10
ولابنها	10
وغربها	10
وعنك	10
وعداه	10
وشهري	10
وحسبها	10
وحار	10
وجنبنا	10
وبعضنا	10
وبأخي	10
وإلينا	10
واللتان	10
ليتها	10
لهاته	10
للتين	10
لغيركم	10
لعنك	10
لديها	10
لحسب	10
لتحت	10
لأقلهما	10
كلهما	10
كشطر	10
فمنك	10
فلأقل	10
فكلنا	10
فكرب	10
فضمني	10
فسواهن	10
فبعدها	10
فبجميع	10
فإياي	10
فأضحى	10
شهرنا	10
حموه	10
حماك	10
جنوبكم	10
جنبهم	10
بحسبهما	10
بجنبي	10
بأقلها	10
أيتنا	10
أمثلهم	10
أمامهما	10
أفأنت	10
أخلفها	10
وليله	9
وليتي	9
ولكي	9
وكمثل	9
وقط	9
وعليكما	9
وشرق	9
وسواكن	9
وذويه	9
وأمامها	9
وأمام	9
وأبونا	9
وابنهما	9
نفسهم	9
للحظة	9
لقلما	9
لعيني	9
لحيث	9
لجنبها	9
لجميعهن	9
كهذين	9
كلحظة	9
ككلها	9
كذاته	9
كأي	9
فنحوه	9
فحسبها	9
فإليها	9
فأف	9
تي	9
تحتنا	9
بأية	9
بأخيهن	9
أيتكما	9
أوكلك	9
أمثلها	9
ألكن	9
الحم	9
آض	9
أذاك	9
أبيكما	9
أبهما	9
ويمينها	8
ومعهن	8
ولوما	8
ولدينا	8
ولبعضها	8
وكعين	8
وكإن	8
وكأبي	8
وفاهما	8
وغيركم	8
وعنكم	8
وسواها	8
وذلكم	8
وذاتها	8
ودونك	8
وحينما	8
وبغيرهما	8
وبغروب	8
وبعدهن	8
وأناه	8
واللتين	8
وأبوهما	8
نحونا	8
مادمت	8
مادامت	8
لغروبها	8
لغروبه	8
لعينهما	8
لحسبها	8
لإلى	8
كمثلي	8
كحسب	8
كأبيهما	8
كابنها	8
فيمينك	8
فلكأني	8
فحينما	8
فتحتي	8
فبغيره	8
فبخ	8
فألا	8
عنكما	8
عندكما	8
شبهنا	8
سواكم	8
ذويه	8
ذاتهم	8
حولهن	8
حموها	8
بجنوب	8
بأيهن	8
بأنكم	8
أولك	8
أوكله	8
أوفيهم	8
أمع	8
أعينهن	8
أعليها	8
أذين	8
أخيهن	8
أخوهن	8
أبها	8
وهيا	7
وهذي	7
ولوقتها	7
وللذين	7
ولذاك	7
ولته	7
ولأني	7
ولأننا	7
ولات	7
وعلي	7
وعل	7
وضمني	7
وضمنهما	7
وخلاها	7
وحبذا	7
وتحتهن	7
وبعينه	7
وبعضهما	7
وبخلفه	7
وأيتكن	7
وإياهما	7
وأوه	7
وأوشك	7
وأني	7
وأمامي	7
هاتي	7
ليتك	7
لهاتي	7
لنحوه	7
لمعه	7
لكننا	7
لكأنك	7
لعينك	7
لأسفلها	7
كشهري	7
كخلف	7
كبعضها	7
كأين	7
كأسفله	7
فوقهن	7
فمثلهم	7
فمازال	7
فليل	7
فليتك	7
فلعنها	7
فلعمر	7
فلحظة	7
فلتحول	7
فلأبي	7
فعندكم	7
فعامتهم	7
فذانك	7
فتحتها	7
فبهما	7
فإليك	7
شبهي	7
ذويها	7
حمو	7
حسبهما	7
بغيرهن	7
بغيركم	7
أوليسا	7
أوغير	7
ألكما	7
ألفينا	7
أكلي	7
أفهما	7
أفكل	7
أعنهم	7
أعليك	7
أشبهكم	7
إزاء	7
أجمعها	7
أبوكما	7
ووقتهما	6
ولكنهن	6
ولكنما	6
ولعمرك	6
ولشبه	6
ولأيهما	6
ولأنتم	6
ولإن	6
وكذات	6
وكالتي	6
وغروبهما	6
وشمالي	6
وزماننا	6
وخلفنا	6
وخلاك	6
وحواليها	6
وحماها	6
وحسبي	6
وحاشاه	6
وجير	6
وبهؤلاء	6
وبغروبها	6
وبشهر	6
وبخ	6
وبجنب	6
وبإن	6
وأيتكما	6
وإي	6
واللواتي	6
وأكثرنا	6
وأخوهما	6
معكن	6
ليلنا	6
لوقتهن	6
لنحوها	6
لشطر	6
لديكم	6
لحظتي	6
لأنكن	6
لأقلهم	6
لأخيهما	6
كهن	6
كمثلهن	6
كشطره	6
كجميعه	6
كبعضهم	6
كاللذين	6
فمنذ	6
فمثلي	6
فليته	6
فلهؤلاء	6
فلنحو	6
فلعنهم	6
فلعلكم	6
فلأيهما	6
فلأنهن	6
فكفينا	6
فكذات	6
فعندك	6
فشتان	6
فسبحانه	6
فحماه	6
فبي	6
فبدونها	6
فإليهم	6
عسى	6
زمانكم	6
حماي	6
حسبكن	6
جنوبي	6
تلقاءه	6
بنحوهما	6
بليله	6
بغيرنا	6
بذاتهما	6
بجميعهن	6
أيهن	6
إياكن	6
أوفيه	6
أوفيكم	6
أوإن	6
أمننا	6
أمسى	6
أليسوا	6
ألها	6
ألنا	6
ألكلكم	6
أكلكم	6
أقلي	6
أفيهما	6
أفكلما	6
أسفلهم	6
أبهذا	6
ابني	6
ابنكم	6
ابتدأ	6
ويكأنه	5
ونفسهما	5
وليتنا	5
ولوقت	5
وللتين	5
وللاتي	5
ولكأن	5
ولقام	5
ولغيري	5
ولجعل	5
ولأنت	5
ولأخيهما	5
وكليهما	5
وكلا	5
وفوقي	5
وشطره	5
وذويها	5
وخلفهم	5
وحاشاهم	5
وجنبك	5
وجميعهن	5
وبسوى	5
وبته	5
وبأيها	5
وأيها	5
وأف	5
وأجمعها	5
وأثناءها	5
للاتي	5
لكنما	5
لكلكم	5
لعمره	5
لزمانه	5
لجنوب	5
لتينك	5
لبعضنا	5
لاستحال	5
لازال	5
كنحوه	5
كشبه	5
كزماننا	5
كذلكم	5
كأقلهم	5
فهذي	5
فمعنا	5
فمعك	5
فمثلهما	5
فلكليهما	5
فلبعض	5
فلأنك	5
فلأكثره	5
فلأقله	5
فكذاك	5
ففينا	5
فغيرنا	5
فعنها	5
فضمنهما	5
فسواها	5
فذوو	5
فذلكن	5
فثمة	5
فتي	5
فتحتك	5
فبينكما	5
فبأيها	5
فبأبي	5
فاهم	5
فأنك	5
فأسفل	5
فأبوها	5
فابنها	5
عينهن	5
عندكن	5
عامتكم	5
شرقها	5
ساعتنا	5
ذووه	5
بنفسهم	5
بمثلك	5
بكليهما	5
بشطرها	5
بحسبك	5
ببعضنا	5
بأسفلهما	5
أوهما	5
أوليسوا	5
أوذاك	5
أهاهنا	5
أمعكم	5
اللتيا	5
ألفي	5
ألعنهم	5
أكلهن	5
أكثركن	5
أفعلى	5
أعينها	5
أخاكما	5
أبوهن	5
أبنا	5
أباكما	5
أإنكم	5
ويمينك	4
ويكأن	4
ووراءهن	4
ونعما	4
ومذ	4
ومازال	4
وليمينه	4
وليلها	4
ولهي	4
ولمع	4
ولكأني	4
ولكان	4
ولغيرهن	4
ولديك	4
ولجنب	4
ولجميعهم	4
ولأقله	4
ولابني	4
وكوقت	4
وكهذين	4
وكهذه	4
وكهذا	4
وكبعض	4
وكأنهن	4
وغيرنا	4
وعنهن	4
وشهرها	4
وشهركم	4
وشبههن	4
وسواهم	4
وزمانهما	4
وذان	4
وحولهما	4
وحمي	4
وحسبهم	4
وحسبكم	4
وبوقتها	4
وبكما	4
وبكله	4
وبفيه	4
وبعينها	4
وبشطر	4
وبزمان	4
وأولئكم	4
وأمامك	4
وأكثرهن	4
وإذما	4
وأخيهما	4
وأبوكم	4
و	4
نفسنا	4
نحوك	4
مننا	4
مكانكما	4
مازلنا	4
ليمينك	4
لمني	4
لمنكم	4
لكلهن	4
لكأنه	4
لفوقها	4
لسوف	4
لسواهم	4
لساعته	4
لذويها	4
لذاتك	4
لأمام	4
لأكثرنا	4
لأخيهم	4
لأخينا	4
لأجمع	4
كغروبها	4
كسواك	4
كاللتين	4
كأسفل	4
فوراء	4
فنفسي	4
فمعهما	4
فلهذين	4
فلسن	4
فلإن	4
فكلهن	4
فكبعض	4
ففيهن	4
فعنكن	4
فعلي	4
فطالما	4
فشبهها	4
فزمانه	4
فذاته	4
فخلفها	4
فحسبي	4
فحسبكم	4
فحذار	4
فجنب	4
فبنحو	4
فبذاك	4
فبتلك	4
فبأيهم	4
فبأنه	4
فبأكثر	4
فأيكما	4
فأيضا	4
فإياه	4
فأيا	4
فأنهم	4
فإنكما	4
فإليهما	4
فأقلها	4
فأخوه	4
عامتنا	4
ضمنك	4
ساعتهم	4
ذلكن	4
ذلكما	4
حما	4
تلكما	4
تلقاءهما	4
تجاهك	4
تان	4
بشطره	4
بسواها	4
بذاتك	4
بتينك	4
بأيكم	4
بأكثرهم	4
بأخيكم	4
بأبيهما	4
بأبيهم	4
أيتهم	4
أومع	4
أنفسه	4
أمثلهما	4
أمامهن	4
أكلما	4
أفيك	4
أفهو	4
أفلها	4
أفحسب	4
أفأنتم	4
أعينهما	4
أخيكما	4
أخلفهم	4
أخلفنا	4
أجمعهما	4
أجمعهم	4
ويمينهما	3
ووقتي	3
ومكانك	3
ومعكم	3
وليلك	3
ولعينك	3
ولعنهما	3
ولعنها	3
ولعلى	3
ولصار	3
ولسوى	3
ولذاته	3
ولدني	3
ولأعلى	3
ولاسيما	3
ولأخيها	3
وكهي	3
وكفيك	3
وكغيرها	3
وكشهر	3
وكذي	3
وكأنكم	3
وكابنه	3
وفاهم	3
وعينهما	3
وعلى	3
وضمنهم	3
وشطرها	3
وزماني	3
وراءهن	3
وخلفهما	3
وجنوبه	3
وتي	3
وتحتهم	3
وبنحوها	3
وبعضكم	3
وبذات	3
وبأيتهما	3
وبالذين	3
وبأخيه	3
وبأبيه	3
وأيكما	3
وأيتهن	3
وإياكن	3
وأنى	3
وأمامهم	3
وأكثرك	3
وأسفلهما	3
وأجمعه	3
وأبينا	3
نحوهن	3
لمنهم	3
لمعكم	3
لمثلك	3
للواتي	3
لكنهن	3
لكنكم	3
لكلي	3
لكلنا	3
لكلتا	3
لكرب	3
لعنهما	3
لعسى	3
لشبههم	3
لذويه	3
لتحته	3
لبعضهما	3
لإنا	3
لأقبل	3
لأسفله	3
لأبيهن	3
لابتدأ	3
كمثلكم	3
كغيرنا	3
كتانك	3
كأينا	3
كأعلى	3
كأخيهن	3
كأجمع	3
فمنكم	3
فمثلك	3
فلنحن	3
فلمع	3
فللذين	3
فلكن	3
فلغيرهم	3
فلذوي	3
فلذاك	3
فلدى	3
فلجنبه	3
فلأبيها	3
فكهم	3
فكمثل	3
فكغيرهما	3
فكأنهن	3
فكالذي	3
فغيري	3
فعيني	3
فعليكما	3
فشهره	3
فسبحانك	3
فخلفهما	3
فخلاهم	3
فخلاه	3
فحولهما	3
فحولهم	3
فحمي	3
فحماها	3
فحار	3
فجنبه	3
فجميعهم	3
فبوقت	3
فبهم	3
فبهذين	3
فبنفسه	3
فبله	3
فبكله	3
فبك	3
فبأكثرهما	3
فبأقل	3
فأوشك	3
فأني	3
فابني	3
فأباها	3
فأباه	3
عنكن	3
سوانا	3
خلفكما	3
حواليهم	3
حوالى	3
حمينا	3
حاشاهم	3
حاشاها	3
حاشاك	3
جنبهما	3
جنبكم	3
جميعنا	3
جميعكن	3
تحتكم	3
بهي	3
بكلهم	3
بفيهما	3
بغيري	3
بغربي	3
بشرقي	3
بشبهها	3
بزمانها	3
بذين	3
بذاتي	3
بخلفها	3
بحسبي	3
بحسبهم	3
بأجمعه	3
إياكما	3
أونحن	3
أوليست	3
أولئكم	3
أوعليك	3
أمثلي	3
أمثله	3
ألهو	3
أكلتا	3
أفذلك	3
أفبهذا	3
أفأنا	3
أعنها	3
أعليهم	3
ابنهم	3
يميننا	2
ووراءهم	2
وهيت	2
ومثلنا	2
ومثلما	2
ومادام	2
وليلي	2
ولليل	2
ولكليكما	2
ولكلها	2
ولغيرنا	2
ولغيرك	2
ولعينه	2
ولستما	2
ولساعة	2
ولأبيهما	2
ولأبيهم	2
وكهاتين	2
وكنفسه	2
وكلكما	2
وككل	2
وكغيره	2
وكذوي	2
وكابني	2
وقتهن	2
وفوقهم	2
وفوقك	2
وغربي	2
وعامتها	2
وعامتنا	2
وشمالك	2
وساعته	2
وريث	2
وراءكما	2
وذينك	2
وذين	2
وذووه	2
وذانك	2
وخلفهن	2
وخلاله	2
وحولهم	2
وحوالي	2
وحماهم	2
وحمانا	2
وحسبما	2
وجنبي	2
وجنبها	2
وتلقاء	2
وتان	2
وبهن	2
وبهاتين	2
وبفي	2
وبعدئذ	2
وبعدي	2
وبعامة	2
وبضعه	2
وبشبهه	2
وبشبه	2
وبسواك	2
وبس	2
وبذاك	2
وبذاته	2
وبخلف	2
وبحسبه	2
وبحسبك	2
وبأخيها	2
وبأبيها	2
وبابني	2
وبابنها	2
وبابنه	2
وإيه	2
وأني	2
وأننا	2
وإنكما	2
والتي	2
وأكثري	2
وأكثركم	2
وآض	2
وأخيك	2
وأخوي	2
وأخوهن	2
وأخاهما	2
وأجمعهم	2
وأبيكم	2
وابننا	2
وأباهما	2
هيا	2
هج	2
نحوكم	2
مثلكما	2
مازلت	2
ليمينها	2
ليلي	2
ليلهن	2
ليلكم	2
ليتهما	2
لوقتهم	2
لهذي	2
لنفسهم	2
لنحوهما	2
لمنه	2
لمعهن	2
لكأنهم	2
لكأنها	2
لكأنكم	2
لفينا	2
لغيركما	2
لعليك	2
لعلكن	2
لعامتهم	2
لطالما	2
لسواهما	2
لستما	2
لزماننا	2
لذاتكم	2
لديهما	2
لخلفك	2
لحسبه	2
لحار	2
لجنبك	2
لجميعهما	2
لبات	2
لأية	2
لإني	2
لإنه	2
لابننا	2
كوقتها	2
كمثلك	2
كفيهما	2
كفي	2
كغيرهن	2
كغرب	2
كشطرها	2
كجنبه	2
كبعضك	2
كأخيهما	2
كأبيك	2
فنفسها	2
فنحوها	2
فمثلنا	2
فليتهم	2
فليتنا	2
فليتكم	2
فلوقت	2
فلهي	2
فلمثله	2
فلكي	2
فلغيرها	2
فلعين	2
فلعنهما	2
فلشبههما	2
فلشبه	2
فلسوف	2
فلتلك	2
فلبعضها	2
فلابنها	2
فلابنه	2
فكمثلها	2
فكلتا	2
فكغيرها	2
فكأين	2
فكأكثر	2
ففيك	2
فغروبه	2
فعينها	2
فعنهما	2
فعنك	2
فضمنهم	2
فشطرها	2
فشرق	2
فسوى	2
فسواه	2
فسرعان	2
فزمانها	2
فذوا	2
فخلاها	2
فحماهم	2
فحبذا	2
فحاشاهم	2
فتلكم	2
فبنا	2
فبكلها	2
فبعينه	2
فبعضنا	2
فبضع	2
فبشطر	2
فبذي	2
فبجنبه	2
فببعضهما	2
فببعضها	2
فأيتكما	2
فأية	2
فإياها	2
فاي	2
فأنى	2
فآمين	2
فأمامه	2
فاللواتي	2
فاللتان	2
فأكثري	2
فأكثرنا	2
فأقلهم	2
فأخوها	2
فأخونا	2
فأخو	2
فأبيه	2
طق	2
ضمنكم	2
شمالهن	2
شرقنا	2
شبههن	2
ساعتك	2
ذيت	2
خلاني	2
خلالهن	2
خلاك	2
حميها	2
حماهم	2
حمانا	2
جنوبهن	2
جنوبه	2
جنبكما	2
جميعكم	2
ته	2
تجاهها	2
بنحوهم	2
بمثلكم	2
بعينهن	2
بعضكن	2
بعدكما	2
بشهرها	2
بشهره	2
بشبهي	2
بشبههما	2
بدونك	2
بحسبنا	2
بحسبكم	2
بجميعهما	2
بتين	2
بأيتها	2
بأكثرنا	2
بأقلهم	2
أوهو	2
أومعي	2
أومثلي	2
أولستم	2
أوفي	2
أوعن	2
أوعلي	2
أوإنكم	2
آها	2
أنى	2
أمعه	2
إليكن	2
أليسا	2
ألهي	2
ألهما	2
ألمن	2
ألمعي	2
أكثركما	2
أفيهن	2
أفوق	2
أفهي	2
أفنحن	2
أفلهذا	2
أفله	2
أفلستم	2
أفعليه	2
أغيره	2
أشبههن	2
أحسبهما	2
أحسبهم	2
أجمعك	2
أبهذه	2
أإنك	2
أأنا	2
أإن	2
ويميني	1
ووقتنا	1
ووقتك	1
ووراءكم	1
وهيا	1
وهنا	1
وهاؤم	1
وهاتي	1
ونفسهم	1
ونحوي	1
ونحونا	1
ومازلنا	1
ومازلت	1
وليمين	1
وليتهما	1
وليتكم	1
ولهذين	1
ولهاتين	1
ولنفسي	1
ولنفسها	1
ولنفس	1
ولنحن	1
ولمثلهم	1
ولكيلا	1
ولكما	1
ولكلكم	1
ولكأنما	1
ولقلما	1
ولفي	1
ولفوق	1
ولغيركم	1
ولغروبها	1
ولعمره	1
ولعلهن	1
ولشبههما	1
ولرجع	1
ولذويه	1
ولذاتهم	1
ولذاتك	1
ولجميعها	1
ولتحت	1
ولتبدل	1
ولأولئك	1
ولإني	1
ولأنكم	1
ولإنا	1
ولأكثره	1
ولأسفل	1
ولاستحال	1
ولأخيك	1
ولأبينا	1
ولأبيك	1
ولابنك	1
وكنحوه	1
وكمثله	1
وكغيرهما	1
وكغيرهم	1
وكعينها	1
وكشبه	1
وكسواه	1
وكتلك	1
وكبعضه	1
وكأكثر	1
وكأخيها	1
وقتكم	1
وفوقهما	1
وفقط	1
وفاك	1
وغروبهم	1
وغروبه	1
وغربهما	1
وعينهن	1
وعينهم	1
وعننا	1
وعندئذ	1
وعليكن	1
وعامتك	1
وصباح	1
وشرقي	1
وشرقه	1
وسوى	1
وسواهن	1
وسواكم	1
وسبحانه	1
وسبحانك	1
وساعتي	1
وزمانهن	1
ورويدك	1
وذيت	1
وذويهما	1
وذويهم	1
وذاتي	1
وخلفك	1
وحينه	1
وحولنا	1
وحوالينا	1
وحموي	1
وحموها	1
وحذار	1
وحاشاهما	1
وتلقاءها	1
وتحتهما	1
وتحتكم	1
وتحتك	1
وتجاهك	1
وتجاه	1
وبنحوهما	1
وبلحظة	1
وبغيرهم	1
وبعيني	1
وبعضي	1
وبعدنا	1
وبعدكما	1
وبطآن	1
وبضعك	1
وبجنبها	1
وبجميعه	1
وبتلقاء	1
وببعضهم	1
وبأولئك	1
وبأننا	1
وباللذين	1
وبأكثره	1
وبأسفل	1
وبأجمعهم	1
وبأبيك	1
وأيتهما	1
وأنى	1
وأنانا	1
وأمسى	1
وأمامهما	1
وأمامنا	1
وإلي	1
والحم	1
وأقلهن	1
وأسفلهم	1
وإزاء	1
وأخيهم	1
واخلولق	1
وأثناءه	1
وأبيهما	1
وأبيهم	1
وأبوي	1
وابنهم	1
نفسهن	1
نفسكما	1
مازالوا	1
مادمتما	1
ماداموا	1
ليمينهما	1
ليلهما	1
لهناك	1
لنحوي	1
لنحوهم	1
لمعنا	1
لمعك	1
لمثلهن	1
لمثلنا	1
لليله	1
للائي	1
لكأننا	1
لفيهم	1
لفيها	1
لفيك	1
لعنهن	1
لعنكن	1
لعنكم	1
لعلق	1
لشهرنا	1
لشرق	1
لشبهي	1
لشبهنا	1
لسواها	1
لسواكن	1
لسواك	1
لذه	1
لذاتي	1
لذاتهم	1
لجنوبهم	1
لتحتنا	1
لتحتكم	1
لتحتك	1
لبعضكم	1
لبعضك	1
لأينا	1
لأيتهما	1
لأنتما	1
لأمامه	1
لإلي	1
لأقلك	1
لأضحى	1
لارتد	1
لات	1
لابني	1
كوقتنا	1
كنحوي	1
كمثلهم	1
كمثلها	1
كليلها	1
كلكن	1
ككلهما	1
ككلهم	1
كغيري	1
كغيرك	1
كغربي	1
كشطري	1
كشرقي	1
كشرق	1
كشبهها	1
كشبهه	1
كسواهم	1
كسواكن	1
كزمانهما	1
كذاتي	1
كخلفه	1
كحيث	1
كحسبنا	1
كجنبها	1
كته	1
كتلقاء	1
كأولئك	1
كاللاتي	1
كأكثرهم	1
كأكثرها	1
كأكثره	1
كأخيك	1
كأبيهم	1
فيمينهم	1
في	1
فوقي	1
فوقتهما	1
فوراءها	1
فهاتي	1
فهاته	1
فنفسك	1
فمعي	1
فمعهم	1
فمعكم	1
فمازلنا	1
فمادام	1
فلهاتين	1
فلنفسها	1
فلمني	1
فلمثل	1
فلكلهم	1
فلكلها	1
فلكأنه	1
فلكأنما	1
فلكان	1
فلقلما	1
فلعينها	1
