##*************************************
#Arabic Stop word list for morphology analysis and information retrival
#  Most frequent stopwords in Arabic Wikippedia Corpus, useful for Standard Modern Arabic
#Corpus Version 01-Feb-2023: 
#Version        : 0.9
#Generated at   : 23.02.02-12:50 
#Author         : Taha Zerrouki 
#Web            : http://arabicstopwords.sf.net
#Source         : http://github.com/linuxscout/arabicstopwords
#*************************************
وجميعهن	25
وحمي	25
فساء	25
بشطر	25
فحمي	25
وأكثرهن	25
فمثلما	25
فقلما	25
بتين	25
كساعة	25
إياي	25
أخاهم	25
بفي	25
لمثلهما	25
وأثناءه	25
خلاني	25
ولفي	25
وبعدهما	24
وبغيره	24
لجنب	24
ولغير	24
لعلكم	24
فانبرى	24
لابني	24
شطرها	24
مثلكم	24
وفيك	24
وللذين	24
زمانك	24
وحمو	24
أوعن	24
وبأعلى	24
أنتن	24
وذاته	23
فعليكم	23
لخلفه	23
فكلهم	23
كمثلي	23
يمينهم	23
واها	23
وأخاها	23
لغيرك	23
فعني	23
ليلها	23
فأجمع	23
لظل	23
ليمين	23
وغداة	23
فعوض	23
لستم	23
وأمامي	23
أولن	23
ولكنكم	22
أوهم	22
ذواتا	22
طفق	22
فنعم	22
واستحال	22
ولهؤلاء	22
فأننا	22
فدون	22
كابنه	22
ولغيرها	22
وهاته	22
لشبهها	22
لذويهم	22
أمننا	22
ومني	22
حبذا	21
ولأولئك	21
وسواكن	21
بأسفله	21
فثم	21
أعينهما	21
ونحوهم	21
بكن	21
وإياها	21
وإنكم	21
آها	21
لعلنا	21
ماداما	21
كلكم	21
وقتهن	21
ولديك	21
حواليها	21
فلهذه	20
وأنى	20
أولاء	20
فالتي	20
كهؤلاء	20
حاشا	20
بضعه	20
وأعلي	20
وساء	20
أقلهم	20
ولأنهما	20
فوقنا	20
بابنهما	20
لساعته	20
بأجمعهم	20
مثلهن	20
فبعدها	20
وإلينا	20
فأينما	19
ليتهم	19
ولإنه	19
ولعنه	19
وكمثل	19
لغروب	19
حولهن	19
ولابنه	19
ذواتي	19
فلعلها	19
تحتكم	19
نعما	19
ولهب	19
جنبك	19
بذاتهم	19
ضمنهن	19
لابنهما	19
بجنوبه	18
حسبك	18
فأمام	18
أثم	18
كته	18
وأيهما	18
وحسبنا	18
فطفق	18
منكما	18
وعامتهم	18
أيكم	18
أأنت	18
كشهر	18
وأباها	18
سوانا	18
وكالتي	18
لشرقي	17
أكثري	17
فحيثما	17
فشبه	17
لأخي	17
مازالا	17
أكثرهن	17
وحسبك	17
ومذ	17
فابنه	17
وكلهن	17
لتبدل	17
وأقلهم	17
ضمنهما	17
حرى	17
كأننا	17
ولغيرهم	17
ولأخيه	17
وكأني	17
ساعتي	17
مازلن	17
فكأنها	17
ويمينه	17
وآه	17
كأخيه	17
خلاها	17
ولنفسه	17
فليته	17
لبعضهن	17
وحولهم	16
وكمن	16
لعينه	16
فأنك	16
لوقتها	16
وعينهم	16
لشبهه	16
فوقك	16
وغيري	16
لذين	16
كذات	16
ووراءه	16
فهيا	16
فكلنا	16
فحولها	16
حمانا	16
خلاي	16
لعيني	16
لشرع	16
ولأخذ	16
خلفنا	16
كجنوب	16
فمازال	16
بأخي	16
ومعك	16
سبحانك	16
أوكلا	16
وبئس	16
كالذين	16
وكلك	16
كأنهن	16
فلذات	16
وشتان	16
وبأية	16
وبكم	15
وأمسى	15
فإياك	15
وضمني	15
لزمانها	15
كخ	15
لوقتنا	15
ومنكم	15
فإليه	15
وأمامهم	15
لجميعها	15
لإلى	15
آناء	15
فالأب	15
بشرقها	15
أعن	15
لشمالي	15
وحواليها	15
وأصلا	15
وشهره	15
أخاهما	15
وعيني	15
مازلنا	15
لحظته	15
ليتك	15
أهذا	15
كلهما	14
وته	14
أوكلها	14
حماك	14
لذويه	14
بدونهما	14
وطفق	14
ولأني	14
ولبعضها	14
فنفس	14
وكذاك	14
بليلي	14
لعنهم	14
فعندهم	14
وحولي	14
أوذي	14
لسوف	14
وبغيرها	14
ألسنا	14
فهلا	14
فكلتا	14
لعاد	14
لأبيك	14
لزمان	14
وكأنهن	14
فأبوها	14
ومازلنا	14
لسواه	14
وأيان	14
وهلا	14
ذاتنا	14
أخينا	14
ولتي	14
أناي	14
كأولئك	13
وزماني	13
لازلنا	13
فعدا	13
أوكله	13
حموه	13
لزمانه	13
لجميعهم	13
وأخا	13
بأنكم	13
وحولهما	13
ولعامة	13
وليتي	13
فكمن	13
وكرب	13
ولذي	13
أوهن	13
لابنهم	13
ويومئذ	13
فأبي	13
وانبرى	13
ببعضنا	13
بدوني	13
ذووه	13
كإن	13
وخلفهما	13
ومعهن	13
فأيضا	12
فكأنهم	12
ولئلا	12
وليستا	12
إليكما	12
لمثلها	12
وساعتها	12
بخلف	12
حماهم	12
أشبهه	12
وحسبه	12
أبهم	12
أوغيرها	12
فمثله	12
فأخوه	12
وسبحان	12
وأيهم	12
فخلا	12
أبيكم	12
وعندنا	12
لأبيهما	12
وبأبي	12
أنفسه	12
فإليك	12
وبأنهما	12
ساعتك	12
وفوقهم	12
وهاتي	12
عداي	12
غيركم	12
ولبعضهم	11
شبههم	11
فأني	11
ومنك	11
فلنا	11
وأبيك	11
فأيهما	11
لغيري	11
ولعمري	11
فمني	11
فتان	11
ففقط	11
حماي	11
وفوقهما	11
عليكن	11
ابننا	11
فهاتان	11
فلهما	11
ليتها	11
وكفيها	11
بعدكم	11
بعينك	11
بأخيهم	11
أوهي	11
فحما	11
فحي	11
وعنك	11
ألمعي	11
فلسنا	11
تجاهي	11
أخونا	11
إياهن	11
فلمع	11
لكأن	11
فاها	11
غروبي	11
لأيه	11
وإليهما	11
تجاهك	11
فبكل	11
وبكن	11
وبينهن	10
لأخيهم	10
بحسبهم	10
أولهن	10
أجمعها	10
بزمانه	10
وليتك	10
لجميعه	10
لبعضه	10
عداهم	10
ولته	10
لهذي	10
ألستم	10
عداهما	10
تينك	10
ببعضهن	10
لقام	10
لكأني	10
أحسبه	10
فكذا	10
أشبهها	10
لعنها	10
فكله	10
ومادام	10
كذوي	10
وحماها	10
أمعنا	10
حسبهم	10
وضمنهم	10
فلعمري	10
مادمت	10
كنفس	10
خلفهن	10
أكثرنا	10
أخانا	10
فذو	10
فكليهما	10
فوقت	10
لغيرنا	10
بدوننا	10
لعمرك	10
أسفلهم	10
لعنك	10
شتان	10
أولمن	10
ألهو	10
أنكما	10
فليل	10
تلكما	9
بضعها	9
ولهو	9
وليته	9
فلأنها	9
شرقنا	9
فمنهن	9
ففيهما	9
لشطر	9
فلكم	9
فأية	9
لسوى	9
بنفسهما	9
ففيم	9
جنبنا	9
للتين	9
فلسوف	9
أباكم	9
ألمعها	9
وبماذا	9
أباهما	9
بابني	9
لصار	9
وحبذا	9
وأبوهما	9
بجنبه	9
وأخوهم	9
أسفلهما	9
لغيرهما	9
بأعلي	9
ولعلك	9
أكلنا	9
وشهري	9
لأيهما	9
وأجمعها	9
ولعنهم	9
بعدهن	9
ولابنها	9
لشهري	9
لأخيك	9
وبابن	9
وساعته	9
أولدي	9
جنوبهم	9
كهو	9
لذاتنا	9
وبأسفل	9
أولك	9
لوقتهم	9
لازلن	9
بأسفلها	8
وكجميع	8
أيكما	8
للاتي	8
وفاك	8
ذيت	8
وإنهما	8
عينهما	8
أكثرهما	8
فحوله	8
للواتي	8
وآمين	8
وحماهم	8
زمانهما	8
بليله	8
فأكثرهم	8
فشهر	8
فجير	8
أعينه	8
بجميعها	8
ولأعلى	8
ولهذين	8
فلئن	8
فتبدل	8
وبدونك	8
وبجنوب	8
وبهي	8
كأقلي	8
وأقله	8
أخوكم	8
كأية	8
فكأنك	8
ولوما	8
ليلنا	8
وبحسبه	8
أناه	8
بذاتي	8
لأنت	8
وإنهن	8
لليلي	8
ذووهم	8
أمما	8
كلحظة	8
كنفسك	8
لابنك	8
كأخيها	8
وكفيه	8
نحوك	8
نفسهن	8
وحسبها	8
لدنك	8
وأبوي	8
ذاتهن	8
وهاهنا	8
أوهو	8
ألهما	8
وحميه	7
فلدي	7
فغيره	7
أجميع	7
ووقتهم	7
وكتي	7
أحسبك	7
أوشمال	7
فاهما	7
أبيهن	7
أيهن	7
أنكن	7
فكأني	7
وتحتهم	7
فعنده	7
فبدونه	7
يميننا	7
فعليهما	7
عليكما	7
فأنى	7
فمثلها	7
وعداه	7
فبئس	7
رويدك	7
ليتنا	7
فأكثرها	7
كنحو	7
وأبونا	7
وعليهن	7
فليسوا	7
وجميعنا	7
فلعنها	7
وبعين	7
كنفسه	7
عداني	7
أفتحت	7
لذاتك	7
بسواه	7
ولذاته	7
ومادامت	7
بكما	7
وأنكم	7
بغيرهما	7
أكلك	7
حوالينا	7
ولعمر	7
وأنتما	7
غروبه	7
فلديك	7
وأخوهما	7
لدنه	7
ولمثل	7
ولعلهما	7
جميعهما	7
كأبيها	7
أيتي	7
لذاتي	7
نفسنا	7
وفانا	7
فلكان	7
ففوق	7
ولأنهن	7
ساعتهم	7
فاستحال	6
شرقهم	6
لجنوبي	6
أخاكم	6
جميعكم	6
بغربه	6
شبهي	6
فوقتها	6
بذويه	6
فإي	6
فأنهما	6
فيومئذ	6
بنحوه	6
فضمنه	6
فحار	6
أعينكما	6
ففو	6
تجاههن	6
ألهذا	6
ووراءها	6
لدني	6
بابنهم	6
لأمام	6
أخلفه	6
بأخيهما	6
فأب	6
ودونك	6
وذويها	6
وأبيهم	6
مكانكم	6
بسواكن	6
وأخيهم	6
بغيري	6
وأبوك	6
بمثلي	6
وشبههم	6
وأقلي	6
وأكثرهما	6
أهكذا	6
وعندك	6
وزمانها	6
ففيهم	6
خلالك	6
فأينا	6
لذويها	6
وتحتهما	6
معكن	6
أولفي	6
بسواها	6
وحواليه	6
عيننا	6
ألمن	6
ومعكم	6
وبتي	6
أعينهن	6
ومثلنا	6
وبحسبهم	6
وبأننا	6
كفيها	6
بهذي	6
كتين	6
بينكن	6
لأخينا	6
لكنكم	6
كعيني	5
بذاتك	5
لسواهم	5
وذين	5
أخيكم	5
أيتهما	5
فعندنا	5
حولكم	5
تجاههما	5
بذاتهما	5
ونفسك	5
ولتحول	5
ولحمي	5
فأيكم	5
سواهن	5
أولنا	5
ومافتئ	5
وذوا	5
لأخيهما	5
فذوي	5
خلالنا	5
وكلكم	5
لفيك	5
فجنوب	5
فأخ	5
أنانا	5
فغرب	5
فعامة	5
أومع	5
كذاته	5
أوغيره	5
فجنب	5
أمثلي	5
ونفسهم	5
بشهري	5
بأكثرها	5
فألا	5
فساعة	5
أجمعه	5
كعامة	5
ووراءهم	5
وكفي	5
وبحسبها	5
ولنحو	5
بشرقه	5
ألنا	5
فأمسى	5
فلمن	5
فبأي	5
فبلا	5
بشبهه	5
وغروبه	5
فبعضه	5
وحسبي	5
نفسكم	5
أبهي	5
بشهره	5
ولعلكم	5
فإلي	5
ومثلهن	5
بعينهما	5
ولعين	5
ولمعي	5
بفينا	5
لجنوبها	5
وكهم	5
بسوى	5
فبهم	5
خلالهن	5
لإني	5
فكأننا	5
لهاتي	5
وكبعض	5
فلدن	5
ولازالوا	5
وذووهم	5
وأبيهما	5
وبنفسه	5
بساعته	5
فعنه	5
أفليس	5
لذاتهن	5
لأقلي	5
لشطري	5
وإيانا	5
عامتها	5
لليله	5
وعنهما	5
بوقتنا	5
فمذ	5
وأخوي	5
ولحظتها	5
لحظتنا	5
وفيهن	5
وبذاك	5
ولعنها	5
لحيث	5
ألفينا	5
تجاهنا	5
أوفيه	5
فبغير	4
وتحتك	4
أعينكم	4
بخلفه	4
ألهي	4
مافتئت	4
لإننا	4
فعندي	4
وبابنه	4
بأيهما	4
فحسبهم	4
ويميني	4
بأبيهم	4
لمني	4
أوشبه	4
وغيرنا	4
ولتين	4
وأخوك	4
فأيها	4
وجنبهم	4
فأيهم	4
لكأنك	4
فلأي	4
فأباها	4
ألعن	4
فبدونها	4
وكتلك	4
بغيرك	4
فشرق	4
وحاشا	4
أغيره	4
أفيكم	4
وبشهر	4
وبهؤلاء	4
وعامتها	4
كشرق	4
وبابني	4
لعلهما	4
فلهن	4
فنفسه	4
كغرب	4
لكنما	4
بأخيك	4
لاستحال	4
حواليك	4
فإليها	4
مافتئ	4
فدونك	4
أنحن	4
لتلكم	4
فيكما	4
لإلي	4
وقبلما	4
بوقتي	4
أمنهما	4
ساعتنا	4
ولذويه	4
عداك	4
أهذه	4
إذما	4
عينهن	4
ولكيلا	4
وشطرها	4
بكلها	4
معكما	4
وبالذي	4
وحسبهم	4
شبهنا	4
شبههما	4
لحسب	4
وغيركم	4
ليلهم	4
وأمامك	4
لسواكن	4
وبأسفله	4
فبماذا	4
فذه	4
ولذوي	4
وجميعه	4
أبوكم	4
فعليهن	4
عننا	4
وبابنها	4
فليمين	4
ولأنك	4
وببعضها	4
وثنا	4
وعندهما	4
وحذار	4
لعينك	4
لفينا	4
كهاته	4
ولهاتين	4
وبعدك	4
فبينهما	4
كخلفي	4
ولنفسك	4
فلازال	4
وأباهم	4
ألها	4
فلمنك	4
ماداموا	4
ابنكم	4
ذووها	4
وأمامهما	4
ولأخيها	4
ألغير	4
وبعضنا	4
فوراء	4
نحوكم	4
وأمس	4
ولذات	4
وحما	4
لمنه	4
لعمرهم	4
فلستم	4
ذويهن	4
أوإلى	4
ولذويهم	4
وسواهن	4
وكليل	4
أوفينا	4
فهذين	4
ألكن	4
بحسبك	4
وجنبي	4
لأبينا	4
وغيرك	4
وبنفسها	4
فليسا	4
ولإنها	4
وبأسفلها	4
وأبوهم	4
أوغيرهم	4
بحمي	4
أحسبها	4
وبعضهما	4
وبهذين	4
ولعلى	4
وقتكم	4
فسوى	3
بأبيك	3
حموها	3
بجميعه	3
وبأخيها	3
فخلالها	3
غربهم	3
ألكم	3
بئسما	3
فبهما	3
أأنتم	3
كابنها	3
فلعلك	3
لتينك	3
لتحتك	3
أمامكن	3
بليلها	3
لمثلهم	3
كهي	3
كسواه	3
فلأنهم	3
وأجمعهم	3
فوقكم	3
وكلهما	3
بابنك	3
أفمن	3
فحسبكم	3
جنبهم	3
أبكما	3
فحاشا	3
ذلكما	3
وبأولئك	3
كزمان	3
أجمعهم	3
ولجميعها	3
كنحوي	3
فلأننا	3
وراءكم	3
حيني	3
أفغير	3
وأبانا	3
لانقلب	3
وحموه	3
وحمانا	3
فأيا	3
أعينك	3
فأمامه	3
فحوالى	3
ولمنه	3
أولديهم	3
فحسبنا	3
بأيه	3
وفيكم	3
كليله	3
أجمعكم	3
ولستم	3
فحسبه	3
حاشاه	3
أفلي	3
لكأنها	3
وآنفا	3
فجنوبها	3
أإلى	3
بجنبي	3
فلعنهم	3
فبينهم	3
أهنا	3
فوقهن	3
ولأية	3
بأخينا	3
اللتيا	3
وأينا	3
كمثلها	3
فشمال	3
بتلقاء	3
فلجميع	3
فهذي	3
وأقلنا	3
وبأنهن	3
ولهي	3
ولأنا	3
وخلاني	3
فأمامك	3
بجنبها	3
ومثلك	3
ولكما	3
لابننا	3
لديكما	3
وليلها	3
بمثلهم	3
فحماها	3
بخلفي	3
تحتنا	3
أيمين	3
وللحظة	3
لحميه	3
لإلينا	3
فلعن	3
وبهن	3
فكهم	3
أأنا	3
ألعل	3
وبدونهم	3
أمنك	3
لمنها	3
بشبهها	3
فحموهم	3
كفيك	3
ووقتي	3
أناها	3
وبجنب	3
وكابن	3
فحسبما	3
أكلهما	3
بنفسنا	3
وببعضهم	3
أخلفها	3
كفينا	3
وحموهم	3
بساعتها	3
بأقلي	3
وتانك	3
وبإن	3
ولأبيها	3
عنكن	3
كأين	3
وفيكن	3
ولشمال	3
لكأنه	3
فكهما	3
ولذاك	3
